upm,nvivi,nhoga,trimestre,dpto,área,ingreso_ocup_pri,ingrem,ipcm,pobnopoi
27048,60,1,7,13,1, -   , 1902976 , 380595 ,1
27048,62,1,7,13,1, 1201879 , 1412122 , 706061 ,1
27056,2,1,7,13,1, 2453837 , 4444450 , 1481483 ,0
27056,4,1,7,13,1, 10015662 , 11578019 , 2894505 ,0
27056,12,1,7,13,1, 2503915 , 2864393 , 954798 ,0
27056,13,1,7,13,1, 1602506 , 4066273 , 2033136 ,0
27056,29,1,7,13,1, 32550901 , 33583262 , 6716652 ,0
27056,36,1,7,13,1, 5027862 , 7631934 , 1271989 ,0
27056,37,1,7,13,1, 2003132 , 3335215 , 667043 ,1
27056,42,1,7,13,1, -   , 1402193 , 1402193 ,0
27056,43,1,7,13,1, 7010963 , 10831103 , 2707776 ,0
27056,61,1,7,13,1, 7311433 , 8302984 , 2767661 ,0
27056,62,1,7,13,1, 1602506 , 2592053 , 2592053 ,0
27056,66,1,7,13,1, 5007831 , 6044366 , 2014789 ,0
27065,5,1,6,13,1, 3000000 , 4435591 , 1108898 ,0
27065,12,1,6,13,1, 2400000 , 4250000 , 1416667 ,0
27065,30,1,6,13,1, -   , 800000 , 800000 ,1
27065,31,1,6,13,1, 3500000 , 4650000 , 664286 ,1
27065,34,1,6,13,1, 2000000 , 2700000 , 2700000 ,0
27065,37,1,6,13,1, 4680000 , 6427940 , 3213970 ,0
27065,38,1,6,13,1, -   , 2400000 , 480000 ,1
27065,47,1,6,13,1, 2800000 , 5300000 , 1060000 ,0
27065,50,1,6,13,1, 4150000 , 5900000 , 1180000 ,0
27065,58,1,6,13,1, -   , 3490008 , 1163336 ,0
27073,10,1,5,13,1, 1306127 , 3014140 , 1507070 ,0
27073,22,1,5,13,1, 2009427 , 3114611 , 1557306 ,0
27073,25,1,5,13,1, -   , 1205656 , 1205656 ,0
27073,26,1,5,13,1, -   , 3305507 , 826377 ,1
27073,30,1,5,13,1, 2913668 , 4084578 , 1361526 ,0
27073,59,1,5,13,1, 7233936 , 7736292 , 1105185 ,0
27073,65,1,5,13,1, 2009427 , 3004093 , 3004093 ,0
27073,67,1,5,13,1, 5576159 , 7386317 , 2462106 ,0
27073,70,1,5,13,1, 14869756 , 15581119 , 2596853 ,0
27073,77,1,5,13,1, 2612255 , 3719114 , 1239705 ,0
27103,1,1,5,13,1, 100078 , 5604382 , 1868127 ,0
27103,2,1,5,13,1, 2642066 , 4528958 , 1509653 ,0
27103,19,1,5,13,1, 5404225 , 6605164 , 2201721 ,0
27103,22,1,5,13,1, 600469 , 2076624 , 1038312 ,0
27103,30,1,5,13,1, 4203286 , 4803756 , 2401878 ,0
27103,32,1,5,13,1, 4703678 , 6291169 , 1572792 ,0
27103,34,1,5,13,1, 5304147 , 6749003 , 2249668 ,0
27103,49,1,5,13,1, 1756373 , 1756373 , 1756373 ,0
27103,52,1,5,13,1, -   , 650509 , 108418 ,1
27103,57,1,5,13,1, -   , 4503521 , 1501174 ,0
27103,65,1,5,13,1, 6823335 , 12369299 , 2473860 ,0
27112,2,1,8,13,1, 8895672 , 11243141 , 2810785 ,0
27112,4,1,8,13,1, 1482612 , 2471020 , 823673 ,1
27112,7,1,8,13,1, 2569861 , 3101954 , 775488 ,1
27112,21,1,8,13,1, 3261747 , 4052473 , 1013118 ,0
27112,27,1,8,13,1, 3459428 , 4942040 , 4942040 ,0
27112,35,1,8,13,1, 4052473 , 4505493 , 4505493 ,0
27112,37,1,8,13,1, 4744359 , 5238563 , 2619281 ,0
27112,38,1,8,13,1, 395363 , 2195673 , 548918 ,1
27112,53,1,8,13,1, 4447836 , 11726638 , 3908879 ,0
27120,5,1,5,13,1, 6763457 , 6763457 , 2254486 ,0
27120,11,1,5,13,1, 611151 , 787808 , 196952 ,1
27120,15,1,5,13,1, -   , 1665627 , 1665627 ,0
27120,27,1,5,13,1, 1514207 , 3209277 , 1069759 ,0
27120,29,1,5,13,1, 1514207 , 7551405 , 1510281 ,0
27120,35,1,5,13,1, 3835991 , 5916511 , 1972170 ,0
27120,48,1,5,13,1, 8580505 , 9303959 , 3101320 ,0
27120,64,1,5,13,1, 4133785 , 7162198 , 3581099 ,0
27130,11,1,8,13,1, 9735378 , 12001710 , 1714530 ,0
27130,14,1,8,13,1, -   , 2956086 , 985362 ,0
27130,34,1,8,13,1, 1970724 , 2463405 , 821135 ,1
27130,37,1,8,13,1, 2956086 , 3479970 , 869993 ,0
27130,38,1,8,13,1, 1970724 , 2741965 , 456994 ,1
27130,43,1,8,13,1, 1182435 , 1527311 , 1527311 ,0
27130,48,1,8,13,1, 8178505 , 11824345 , 3941448 ,0
27130,57,1,8,13,1, 1872188 , 2759014 , 1379507 ,0
27130,60,1,8,13,1, 2266333 , 3547304 , 1773652 ,0
27202,3,1,6,13,1, 1000000 , 1800000 , 450000 ,1
27202,5,1,6,13,1, 4000000 , 4500000 , 4500000 ,0
27202,7,1,6,13,1, 3200000 , 6520000 , 2173333 ,0
27202,15,1,6,13,1, 5800000 , 6785000 , 848125 ,1
27202,20,1,6,13,1, 4280000 , 4880000 , 1626667 ,0
27202,25,1,6,13,1, 3520000 , 4020000 , 804000 ,1
27202,38,1,6,13,1, 900000 , 2100000 , 1050000 ,0
27202,41,1,6,13,1, 4400000 , 7333333 , 1833333 ,0
27202,59,1,6,13,1, 6200000 , 7200000 , 3600000 ,0
27202,70,1,6,13,1, 1800000 , 2460008 , 1230004 ,0
27210,12,1,5,13,1, 904242 , 1708013 , 1708013 ,0
27210,14,1,5,13,1, 1607541 , 3215082 , 803771 ,1
27210,32,1,5,13,1, 2577090 , 2878504 , 719626 ,1
27210,38,1,5,13,1, 3315554 , 4320267 , 864053 ,0
27210,42,1,5,13,1, -   , 1507070 , 1507070 ,0
27210,43,1,5,13,1, 2511783 , 3255685 , 1627842 ,0
27210,45,1,5,13,1, 2109898 , 2612255 , 1306127 ,0
27210,48,1,5,13,1, -   , 2411312 , 1205656 ,0
27210,49,1,5,13,1, 3516496 , 3516496 , 1172165 ,0
27210,53,1,5,13,1, -   , 1486976 , 495659 ,1
27210,55,1,5,13,1, 602828 , 1708013 , 854006 ,0
26929,1,1,6,13,6, 7440000 , 7940000 , 1985000 ,0
26929,3,1,6,13,6, 1600000 , 2020016 , 404003 ,1
26929,9,1,6,13,6, 2000000 , 2500000 , 500000 ,1
26929,13,1,6,13,6, 2680000 , 4180000 , 1393333 ,0
26929,20,1,6,13,6, 2300000 , 3300000 , 3300000 ,0
26929,23,1,6,13,6, 1890000 , 2850008 , 712502 ,0
26929,24,1,6,13,6, 4000000 , 6000000 , 2000000 ,0
26929,25,1,6,13,6, -   , 2760008 , 920003 ,0
26929,35,1,6,13,6, 4120000 , 5296373 , 1059275 ,0
26929,38,1,6,13,6, -   , 800000 , 800000 ,0
26929,39,1,6,13,6, 4660000 , 5840024 , 730003 ,0
26929,40,1,6,13,6, 7000000 , 8560008 , 2140002 ,0
26936,6,1,8,13,6, 2034096 , 2331769 , 1165884 ,0
26936,7,1,8,13,6, 833483 , 1329604 , 443201 ,1
26936,21,1,8,13,6, -   , 1389139 , 694569 ,0
26936,26,1,8,13,6, 2857657 , 3378584 , 1126195 ,0
26936,33,1,8,13,6, 3572071 , 4010552 , 572936 ,1
26936,38,1,8,13,6, 3095795 , 3783847 , 630641 ,0
26936,41,1,8,13,6, 1488363 , 3216758 , 536126 ,1
26936,42,1,8,13,6, 3095795 , 3552700 , 710540 ,0
26936,52,1,8,13,6, 3572071 , 4297828 , 716305 ,0
26943,30,1,6,13,6, 3987529 , 5781917 , 1156383 ,0
26943,39,1,6,13,6, 5343289 , 6237742 , 3118871 ,0
26943,45,1,6,13,6, 3501051 , 4358565 , 1452855 ,0
26943,46,1,6,13,6, -   , 1108533 , 1108533 ,0
26943,50,1,6,13,6, 4585659 , 5582541 , 1395635 ,0
26943,67,1,6,13,6, 797506 , 2352837 , 588209 ,1
26950,1,1,8,13,6, 229719 , 1296379 , 648190 ,0
26950,2,1,8,13,6, 4066324 , 7391635 , 1478327 ,0
26950,10,1,8,13,6, 3274399 , 4837360 , 806227 ,0
26950,14,1,8,13,6, 1924123 , 2916365 , 583273 ,1
26950,17,1,8,13,6, 1412043 , 2265845 , 566461 ,1
26950,22,1,8,13,6, 5796430 , 6094103 , 3047051 ,0
26950,27,1,8,13,6, 39690 , 1528053 , 764026 ,0
26950,33,1,8,13,6, 4465089 , 5060434 , 5060434 ,0
26950,41,1,8,13,6, 1786036 , 2282157 , 2282157 ,0
26950,44,1,8,13,6, 1984484 , 2814660 , 2814660 ,0
26958,7,1,5,13,6, 8006260 , 8696761 , 1739352 ,0
26958,10,1,5,13,6, 9007042 , 12330641 , 6165320 ,0
26958,11,1,5,13,6, 858796 , 1319117 , 329779 ,1
26958,12,1,5,13,6, 235184 , 755513 , 188878 ,1
26958,19,1,5,13,6, 1601252 , 2301800 , 1150900 ,0
26958,20,1,5,13,6, 5838 , 1907325 , 953662 ,0
26958,26,1,5,13,6, 500391 , 1000782 , 200156 ,1
26958,28,1,5,13,6, 5003912 , 5304147 , 2652074 ,0
26958,32,1,5,13,6, 1000782 , 1966121 , 491530 ,1
26966,4,1,6,13,6, 1198419 , 1756868 , 351374 ,1
26966,10,1,6,13,6, 3566014 , 5161026 , 645128 ,0
26966,11,1,6,13,6, 348909 , 2630328 , 657582 ,0
26966,13,1,6,13,6, 3837997 , 4971452 , 1657151 ,0
26966,20,1,6,13,6, -   , 1849217 , 462304 ,1
26966,21,1,6,13,6, 1993765 , 2861247 , 953749 ,0
26966,22,1,6,13,6, 877738 , 1565782 , 521927 ,1
26966,23,1,6,13,6, 139979 , 439044 , 439044 ,1
26966,28,1,6,13,6, -   , 2179849 , 2179849 ,0
26966,32,1,6,13,6, 901929 , 1919139 , 319857 ,1
26966,33,1,6,13,6, 398753 , 1691211 , 1691211 ,0
26966,38,1,6,13,6, 2791270 , 3213949 , 803487 ,0
26974,1,1,6,13,6, 1694700 , 2477448 , 619362 ,0
26974,3,1,6,13,6, 1694700 , 1993765 , 996882 ,0
26974,5,1,6,13,6, -   , 4785035 , 4785035 ,0
26974,10,1,6,13,6, 1105908 , 1903414 , 475853 ,1
26974,11,1,6,13,6, 1196259 , 1794388 , 1794388 ,0
26974,19,1,6,13,6, 104673 , 3494072 , 1164691 ,0
26974,28,1,6,13,6, 797506 , 1914014 , 957007 ,0
26974,30,1,6,13,6, 697818 , 1046726 , 348909 ,1
26974,35,1,6,13,6, 5482853 , 6400375 , 1280075 ,0
26974,39,1,6,13,6, 1495323 , 1993765 , 996882 ,0
26982,3,1,7,13,6, 2804385 , 3305168 , 1101723 ,0
26982,16,1,7,13,6, 3004699 , 3305168 , 1101723 ,0
26982,18,1,7,13,6, 7445094 , 8166050 , 1361008 ,0
26982,26,1,7,13,6, 189463 , 466451 , 233225 ,1
26982,27,1,7,13,6, 7293906 , 7494219 , 7494219 ,0
26982,30,1,7,13,6, 3906108 , 4576232 , 653747 ,0
26982,32,1,7,13,6, 801253 , 3625498 , 1208499 ,0
26982,38,1,7,13,6, 2003132 , 2353681 , 588420 ,1
26982,41,1,7,13,6, 1602506 , 2734104 , 546821 ,1
26982,45,1,7,13,6, 342869 , 703347 , 351674 ,1
26982,49,1,7,13,6, 1802819 , 2180076 , 1090038 ,0
26982,52,1,7,13,6, 790611 , 1121128 , 373709 ,1
26991,4,1,8,13,6, 1634634 , 4590720 , 918144 ,0
26991,10,1,8,13,6, 2463405 , 2759014 , 919671 ,0
26991,21,1,8,13,6, 2956086 , 3941448 , 788290 ,0
26991,22,1,8,13,6, 936094 , 1527311 , 509104 ,1
26991,26,1,8,13,6, 3312213 , 3903430 , 975857 ,0
26991,28,1,8,13,6, 2106211 , 2819022 , 704755 ,0
26991,31,1,8,13,6, 234475 , 1219837 , 1219837 ,0
26991,34,1,8,13,6, 492681 , 1199678 , 299920 ,1
26991,44,1,8,13,6, 26072681 , 29384384 , 9794795 ,0
26991,47,1,8,13,6, 725062 , 1523206 , 304641 ,1
26999,4,1,7,13,6, 3505482 , 4106421 , 2053211 ,0
26999,12,1,7,13,6, 6710493 , 8062608 , 1151801 ,0
26999,14,1,7,13,6, 4507048 , 5007831 , 2503915 ,0
26999,16,1,7,13,6, 801253 , 1299365 , 649683 ,0
26999,19,1,7,13,6, 2003132 , 3265020 , 1088340 ,0
26999,23,1,7,13,6, 2503915 , 3022975 , 755744 ,0
26999,25,1,7,13,6, 4707361 , 5708927 , 2854464 ,0
26999,33,1,7,13,6, 1662600 , 2163383 , 540846 ,1
26999,44,1,7,13,6, 4907674 , 5708927 , 2854464 ,0
26999,46,1,7,13,6, 3555560 , 4056343 , 1014086 ,0
26999,53,1,7,13,6, 2503915 , 2503915 , 500783 ,1
27005,3,1,8,13,6, -   , 1179589 , 294897 ,1
27005,5,1,8,13,6, 2767543 , 3064065 , 1021355 ,0
27005,11,1,8,13,6, 2965224 , 7593084 , 1898271 ,0
27005,29,1,8,13,6, 2767543 , 3422363 , 684473 ,0
27005,35,1,8,13,6, 3755951 , 5040881 , 1008176 ,0
27005,43,1,8,13,6, 790726 , 1159612 , 289903 ,1
27005,48,1,8,13,6, -   , 576948 , 192316 ,1
27005,50,1,8,13,6, 395363 , 1284930 , 1284930 ,0
27005,52,1,8,13,6, 5139722 , 5436244 , 1812081 ,0
27005,57,1,8,13,6, 5535085 , 5831607 , 1166321 ,0
27005,81,1,8,13,6, 2846615 , 3143138 , 785784 ,0
27005,84,1,8,13,6, 2372179 , 3933864 , 1311288 ,0
27014,2,1,5,13,6, 2511783 , 3315554 , 1657777 ,0
27014,5,1,5,13,6, 8540063 , 9343833 , 2335958 ,0
27014,8,1,5,13,6, 5174273 , 5676630 , 1135326 ,0
27014,9,1,5,13,6, 2712726 , 3114611 , 1038204 ,0
27014,25,1,5,13,6, 2260605 , 3667203 , 1833602 ,0
27014,32,1,5,13,6, 7032993 , 7535350 , 3767675 ,0
27014,35,1,5,13,6, 301414 , 1105185 , 368395 ,1
27014,48,1,5,13,6, 4802529 , 6184010 , 1030668 ,0
27014,50,1,5,13,6, 5224509 , 7149540 , 1429908 ,0
27014,51,1,5,13,6, 9564870 , 10490606 , 1748434 ,0
27014,53,1,5,13,6, 5204415 , 6711485 , 1342297 ,0
27014,54,1,5,13,6, 2361076 , 4169560 , 833912 ,0
27022,2,1,8,13,6, 2668702 , 3611808 , 1805904 ,0
27022,7,1,8,13,6, 15221484 , 17791345 , 3558269 ,0
27022,10,1,8,13,6, 5238563 , 6128130 , 1225626 ,0
27022,11,1,8,13,6, 1779134 , 2767543 , 1383771 ,0
27022,14,1,8,13,6, 6820015 , 6820015 , 2273338 ,0
27022,20,1,8,13,6, 5429403 , 8394627 , 4197314 ,0
27022,22,1,8,13,6, 8895672 , 12651623 , 3162906 ,0
27022,39,1,8,13,6, 6721175 , 7709583 , 1541917 ,0
27022,45,1,8,13,6, 3360587 , 4189203 , 1396401 ,0
27022,64,1,8,13,6, 12058578 , 12849304 , 1606163 ,0
27029,15,1,8,13,6, 3744376 , 4494137 , 1498046 ,0
27029,16,1,8,13,6, 2512673 , 3005354 , 601071 ,1
27029,23,1,8,13,6, 197072 , 1606140 , 803070 ,0
27029,31,1,8,13,6, 3054622 , 3350231 , 1116744 ,0
27029,48,1,8,13,6, 3153159 , 4357073 , 871415 ,0
27029,50,1,8,13,6, 788290 , 1773652 , 591217 ,1
27029,51,1,8,13,6, -   , 1562388 , 312478 ,1
27029,53,1,8,13,6, 1970724 , 2315601 , 2315601 ,0
27038,3,1,5,13,6, 4219796 , 4722152 , 1180538 ,0
27038,10,1,5,13,6, 2612255 , 2963904 , 592781 ,1
27038,12,1,5,13,6, 2612255 , 3265318 , 1088439 ,0
27038,15,1,5,13,6, 1004713 , 1502465 , 751232 ,0
27038,16,1,5,13,6, 1607541 , 2511783 , 502357 ,1
27038,21,1,5,13,6, 1004713 , 1306127 , 1306127 ,0
27038,46,1,5,13,6, 6832050 , 7635821 , 3817910 ,0
27077,7,1,6,13,6, 2492206 , 3184902 , 530817 ,1
27077,8,1,6,13,6, 3040491 , 3927911 , 1309304 ,0
27077,9,1,6,13,6, 1993765 , 2392518 , 1196259 ,0
27077,15,1,6,13,6, 3485516 , 4381910 , 2190955 ,0
27077,17,1,6,13,6, 884235 , 1811335 , 603778 ,1
27077,19,1,6,13,6, 148702 , 2521477 , 420246 ,1
27077,22,1,6,13,6, 1993765 , 2492206 , 623051 ,0
27077,26,1,6,13,6, 1814326 , 2113390 , 528348 ,1
27077,27,1,6,13,6, 1295947 , 1794388 , 1794388 ,0
27088,2,1,5,13,6, 3602817 , 4603599 , 2301800 ,0
27088,8,1,5,13,6, 2782175 , 3182488 , 3182488 ,0
27088,23,1,5,13,6, 8534673 , 9035064 , 1807013 ,0
27088,26,1,5,13,6, 3002347 , 3502739 , 3502739 ,0
27088,28,1,5,13,6, 7906182 , 8983691 , 1796738 ,0
27088,29,1,5,13,6, 2501956 , 2902269 , 2902269 ,0
27088,36,1,5,13,6, 2802191 , 3202504 , 3202504 ,0
27088,38,1,5,13,6, 6004695 , 6505086 , 3252543 ,0
27138,1,1,7,13,6, -   , 2292829 , 1146415 ,0
27138,5,1,7,13,6, 2392518 , 2990647 , 996882 ,0
27138,8,1,7,13,6, 2292829 , 3379680 , 1126560 ,0
27138,13,1,7,13,6, 5582541 , 7277241 , 1819310 ,0
27138,16,1,7,13,6, 5881606 , 6878488 , 2292829 ,0
27138,20,1,7,13,6, -   , 1993765 , 664588 ,0
27138,21,1,7,13,6, 1495323 , 2180044 , 545011 ,1
27138,33,1,7,13,6, 1395635 , 1694700 , 1694700 ,0
27138,36,1,7,13,6, 2292829 , 2851278 , 950426 ,0
27138,43,1,7,13,6, 2600201 , 2899266 , 724817 ,0
27145,3,1,6,13,6, -   , 623051 , 311526 ,1
27145,11,1,6,13,6, 3987529 , 26018628 , 6504657 ,0
27145,21,1,6,13,6, 1993765 , 2612222 , 653055 ,0
27145,38,1,6,13,6, 199376 , 797506 , 265835 ,1
27145,49,1,6,13,6, 1993765 , 2632550 , 376079 ,1
27145,50,1,6,13,6, 5702167 , 6399984 , 711109 ,0
27145,60,1,6,13,6, -   , 1196259 , 1196259 ,0
27145,63,1,6,13,6, 2492206 , 2691582 , 1345791 ,0
27145,82,1,6,13,6, 957007 , 1578592 , 526197 ,1
27145,121,1,6,13,6, 498441 , 1650339 , 550113 ,1
27145,138,1,6,13,6, 36552 , 933746 , 933746 ,0
27153,9,1,7,13,6, 3305168 , 4106421 , 1368807 ,0
27153,12,1,7,13,6, 23545151 , 33560813 , 11186938 ,0
27153,20,1,7,13,6, 2804385 , 4266500 , 533312 ,1
27153,24,1,7,13,6, -   , 731143 , 731143 ,0
27153,26,1,7,13,6, 4987800 , 5468293 , 683537 ,0
27153,27,1,7,13,6, -   , 651018 , 651018 ,0
27153,32,1,7,13,6, 4066359 , 6400008 , 1066668 ,0
27162,9,1,5,13,6, 706630 , 1514207 , 757103 ,0
27162,13,1,5,13,6, 1009471 , 1615154 , 403788 ,1
27162,16,1,5,13,6, 1413260 , 4153133 , 692189 ,0
27162,22,1,5,13,6, -   , 2606875 , 1303438 ,0
27162,30,1,5,13,6, 2321784 , 3180507 , 1060169 ,0
27162,72,1,5,13,6, 4430990 , 4935725 , 4935725 ,0
27162,85,1,5,13,6, 598953 , 1608424 , 536141 ,1
27162,90,1,5,13,6, 4037885 , 4643567 , 4643567 ,0
27171,5,1,5,13,6, 11825246 , 13526576 , 6763288 ,0
27171,8,1,5,13,6, 2301800 , 5596376 , 2798188 ,0
27171,18,1,5,13,6, 893532 , 1293845 , 184835 ,1
27171,25,1,5,13,6, 1801408 , 2201721 , 733907 ,0
27171,27,1,5,13,6, 1928841 , 2779507 , 463251 ,1
27171,32,1,5,13,6, 457274 , 857587 , 428794 ,1
27171,34,1,5,13,6, 3847675 , 5468943 , 781278 ,0
27171,36,1,5,13,6, 156956 , 1629774 , 814887 ,0
27171,38,1,5,13,6, 545093 , 845328 , 422664 ,1
27171,43,1,5,13,6, 3002347 , 13107665 , 4369222 ,0
27179,10,1,7,13,6, 16946999 , 17545129 , 17545129 ,0
27179,14,1,7,13,6, 5582541 , 6348811 , 2116270 ,0
27179,17,1,7,13,6, 4186906 , 5682229 , 5682229 ,0
27179,18,1,7,13,6, 6180670 , 7177553 , 3588776 ,0
27179,20,1,7,13,6, 3489088 , 4286594 , 1428865 ,0
27179,22,1,7,13,6, 2990647 , 3489088 , 1744544 ,0
27179,23,1,7,13,6, 4485970 , 4984412 , 4984412 ,0
27179,25,1,7,13,6, 4984412 , 5879944 , 1469986 ,0
27179,28,1,7,13,6, 2791270 , 3090335 , 3090335 ,0
27188,1,1,7,13,6, 434724 , 659022 , 329511 ,1
27188,10,1,7,13,6, 576098 , 1074539 , 268635 ,1
27188,11,1,7,13,6, -   , 1776502 , 296084 ,1
27188,17,1,7,13,6, 264523 , 513743 , 171248 ,1
27188,18,1,7,13,6, 173790 , 634848 , 211616 ,1
27188,23,1,7,13,6, 1400993 , 1600370 , 533457 ,1
27188,33,1,7,13,6, -   , 697818 , 697818 ,0
27188,43,1,7,13,6, -   , 2249631 , 749877 ,0
27188,70,1,7,13,6, 598129 , 2478632 , 1239316 ,0
27188,89,1,7,13,6, 1196259 , 1545168 , 772584 ,0
27195,7,1,6,13,6, 1112750 , 2272758 , 568190 ,1
27195,12,1,6,13,6, 3000000 , 4228600 , 1409533 ,0
27195,13,1,6,13,6, 1103750 , 1703750 , 425938 ,1
27195,14,1,6,13,6, 562917 , 1862917 , 931458 ,0
27195,15,1,6,13,6, 350000 , 1304833 , 434944 ,1
27195,18,1,6,13,6, 3024167 , 3524167 , 1762083 ,0
27195,20,1,6,13,6, 1838417 , 2398425 , 599606 ,1
27195,29,1,6,13,6, 900000 , 1510008 , 503336 ,1
27195,35,1,6,13,6, 1745000 , 2668619 , 889540 ,0
27195,39,1,6,13,6, 600000 , 900000 , 900000 ,0
27195,40,1,6,13,6, 1115250 , 1705266 , 426317 ,1
27214,9,1,5,13,6, 1621268 , 2021581 , 1010790 ,0
27214,10,1,5,13,6, -   , 1501174 , 1501174 ,0
27214,12,1,5,13,6, -   , 1270994 , 635497 ,0
27214,13,1,5,13,6, 10508216 , 11208764 , 3736255 ,0
27214,17,1,5,13,6, 2001565 , 2684766 , 1342383 ,0
27214,18,1,5,13,6, 285244 , 2186731 , 1093365 ,0
27214,22,1,5,13,6, -   , 1801408 , 1801408 ,0
27214,23,1,5,13,6, 450352 , 850665 , 425333 ,1
27223,9,1,7,13,6, 11280000 , 11780000 , 2945000 ,0
27223,10,1,7,13,6, 1000000 , 1546667 , 1546667 ,0
27223,11,1,7,13,6, -   , 3030008 , 1010003 ,0
27223,29,1,7,13,6, 2320000 , 2780008 , 926669 ,0
27223,34,1,7,13,6, -   , 1160016 , 290004 ,1
27223,36,1,7,13,6, -   , 2286667 , 1143333 ,0
27223,40,1,7,13,6, 2000000 , 3043341 , 760835 ,0
27223,41,1,7,13,6, -   , 990008 , 495004 ,1
27223,48,1,7,13,6, -   , 1545000 , 772500 ,0
27223,62,1,7,13,6, 33457500 , 36757500 , 18378750 ,0
27235,1,1,6,14,1, 1794388 , 3389400 , 423675 ,1
27235,12,1,6,14,1, 797506 , 797506 , 797506 ,1
27235,25,1,6,14,1, -   , 2060223 , 2060223 ,0
27235,31,1,6,14,1, 3987529 , 3987529 , 3987529 ,0
27235,39,1,6,14,1, 1595012 , 3588776 , 1794388 ,0
27235,40,1,6,14,1, 4505908 , 5303414 , 757631 ,1
27235,45,1,6,14,1, 3389400 , 11763211 , 3921070 ,0
27235,47,1,6,14,1, 3090335 , 5582541 , 1116508 ,0
27243,4,1,5,14,1, 11102082 , 12106795 , 2421359 ,0
27243,9,1,5,14,1, 4611634 , 4611634 , 2305817 ,0
27243,10,1,5,14,1, 6530636 , 6530636 , 1306127 ,0
27243,29,1,5,14,1, -   , 5124038 , 2562019 ,0
27243,31,1,5,14,1, 3637062 , 3637062 , 727412 ,1
27243,34,1,5,14,1, 1205656 , 1205656 , 172237 ,1
27243,43,1,5,14,1, 7635821 , 8138178 , 2712726 ,0
27243,54,1,5,14,1, 18084839 , 21098979 , 7032993 ,0
27243,56,1,5,14,1, 4018853 , 4822624 , 964525 ,0
27243,57,1,5,14,1, 6078515 , 7083229 , 3541614 ,0
27252,7,1,5,14,1, 2511783 , 3909004 , 1303001 ,0
27252,16,1,5,14,1, 3817910 , 4822624 , 964525 ,0
27252,22,1,5,14,1, 2612255 , 3616968 , 1808484 ,0
27252,30,1,5,14,1, 7254030 , 7756386 , 1292731 ,0
27252,37,1,5,14,1, 3014140 , 3416025 , 1138675 ,0
27252,38,1,5,14,1, 502357 , 2571791 , 642948 ,1
27252,50,1,5,14,1, 3014140 , 3416025 , 1708013 ,0
27252,53,1,5,14,1, 3516496 , 4018853 , 1004713 ,0
27252,54,1,5,14,1, 8037706 , 8540063 , 2846688 ,0
27252,74,1,5,14,1, 4119324 , 5124038 , 1024808 ,0
27252,85,1,5,14,1, 6028280 , 6028280 , 3014140 ,0
27260,3,1,5,14,1, 2694106 , 3759518 , 751904 ,1
27260,9,1,5,14,1, 3602817 , 4103208 , 1025802 ,0
27260,15,1,5,14,1, 7325728 , 8426588 , 2808863 ,0
27260,23,1,5,14,1, 4003130 , 4803756 , 800626 ,1
27260,39,1,5,14,1, 1000782 , 1100861 , 1100861 ,0
27260,43,1,5,14,1, 8006260 , 11008607 , 2201721 ,0
27260,59,1,5,14,1, 10508216 , 11108685 , 2777171 ,0
27260,62,1,5,14,1, 10007825 , 12069437 , 4023146 ,0
27268,18,1,6,14,1, 3289712 , 4286594 , 428659 ,1
27268,25,1,6,14,1, 7207459 , 10364253 , 5182127 ,0
27268,26,1,6,14,1, 2073515 , 2073515 , 518379 ,1
27268,33,1,6,14,1, 2990647 , 3549096 , 1183032 ,0
27268,36,1,6,14,1, 3090335 , 3688465 , 614744 ,1
27268,37,1,6,14,1, 2492206 , 4444434 , 1111108 ,0
27268,39,1,6,14,1, 12909626 , 13966516 , 1995217 ,0
27268,47,1,6,14,1, 1794388 , 3389400 , 1694700 ,0
27277,2,1,7,14,1, 3004699 , 4135634 , 1378545 ,0
27277,3,1,7,14,1, 5959319 , 6960885 , 1740221 ,0
27277,5,1,7,14,1, 2553994 , 2553994 , 2553994 ,0
27277,8,1,7,14,1, 3104855 , 3805951 , 1268650 ,0
27277,9,1,7,14,1, 2403759 , 2403759 , 2403759 ,0
27277,14,1,7,14,1, 2503915 , 4607204 , 1535735 ,0
27277,30,1,7,14,1, 16025059 , 15991673 , 5330558 ,0
27277,31,1,7,14,1, 5007831 , 6428803 , 1607201 ,0
27277,32,1,7,14,1, 9014096 , 9014096 , 4507048 ,0
27277,38,1,7,14,1, 3509760 , 3960465 , 990116 ,0
27277,39,1,7,14,1, 5188113 , 9314393 , 1862879 ,0
27285,3,1,7,14,1, 3205012 , 4006265 , 2003132 ,0
27285,7,1,7,14,1, 5007831 , 6009397 , 3004699 ,0
27285,10,1,7,14,1, 5007831 , 6510180 , 2170060 ,0
27285,11,1,7,14,1, 5989366 , 5989366 , 2994683 ,0
27285,13,1,7,14,1, 2303602 , 3906108 , 976527 ,0
27285,14,1,7,14,1, 2223477 , 3074808 , 384351 ,1
27285,14,3,7,14,1, -   , 1061574 , 212315 ,1
27285,15,1,7,14,1, 3004699 , 4006265 , 667711 ,1
27285,19,1,7,14,1, 5308301 , 5809084 , 1936361 ,0
27285,24,1,7,14,1, 4456969 , 7661981 , 3830991 ,0
27285,27,1,7,14,1, 5308301 , 5909240 , 2954620 ,0
27285,31,1,7,14,1, 2503915 , 2503915 , 2503915 ,0
